Date and time,Internal temperature area 1 (Celsius degree),Internal temperature area 2 (Celsius degree),Internal temperature area 3 (Celsius degree),Internal temperature area 4 (Celsius degree),External temperature (Celsius degree),HVAC power (kW),Global power (kW)
2022-07-19 19:00:00,27.4,26.659999999999997,26.6,26.65,28.99,0.0798888888888888,0.607111111111111
2022-07-19 19:15:00,27.4,26.659999999999997,26.642857142857142,26.620000000000005,28.71,0.0802222222222222,0.5362222222222225
2022-07-19 19:30:00,27.4,26.75,26.633333333333336,26.616666666666664,28.715,0.0797777777777777,0.5571111111111109
2022-07-19 19:45:00,27.4,26.766666666666666,26.6,26.666666666666668,28.07,0.0799999999999999,0.6534444444444443
2022-07-19 20:00:00,27.4,26.75,26.53333333333333,26.68,27.885,0.0788888888888888,0.5662222222222226
2022-07-19 20:15:00,27.4,26.75,26.585714285714285,26.65,27.98,0.0807777777777777,0.546888888888889
2022-07-19 20:30:00,27.35,26.75,26.6,26.625000000000004,27.95,0.0811111111111111,0.6117777777777773
2022-07-19 20:45:00,27.35,26.78,26.54,26.67142857142857,27.21,0.0797777777777777,0.6286666666666668
2022-07-19 21:00:00,27.333333333333332,26.74,26.52,26.625,27.32,0.0775555555555555,0.5357777777777781
2022-07-19 21:15:00,27.35,26.75,26.566666666666663,26.666666666666668,27.35,0.0868888888888888,0.5502222222222224
2022-07-19 21:30:00,27.366666666666664,26.8,26.45,26.65,27.06,0.0831111111111111,0.835777777777778
2022-07-19 21:45:00,27.366666666666664,26.766666666666666,26.557142857142857,26.675,26.87,0.0784444444444444,0.7360000000000004
2022-07-19 22:00:00,27.366666666666664,26.75,26.566666666666663,26.65,26.86,0.0804444444444444,0.5537777777777778
2022-07-19 22:15:00,27.366666666666664,26.75,26.566666666666663,26.6,26.69,0.0796666666666666,0.5988888888888888
2022-07-19 22:30:00,27.366666666666664,26.74285714285714,26.571428571428573,26.75,26.64,0.08,0.6675555555555551
2022-07-19 22:45:00,27.35,26.766666666666666,26.55,26.75,26.11,0.0808888888888888,0.547666666666667
2022-07-19 23:00:00,27.333333333333332,26.75,26.549999999999997,26.75,26.11,0.075111111111111,0.5454444444444446
2022-07-19 23:15:00,27.359999999999996,26.74,26.54,26.766666666666666,25.93,0.0819999999999999,0.6509999999999999
2022-07-19 23:30:00,27.3,26.76,26.566666666666663,26.633333333333336,25.869999999999997,0.0802222222222222,0.6252222222222225
2022-07-19 23:45:00,27.3,26.76,26.557142857142853,26.74,25.37,0.078,0.5493333333333336
2022-07-20 00:00:00,27.3,26.72,26.55,26.75,25.04,0.0782222222222222,0.5677777777777779
2022-07-20 00:15:00,27.35,26.75,26.557142857142857,26.75,25.03,0.0823333333333333,0.6818888888888887
2022-07-20 00:30:00,27.35,26.78,26.549999999999997,26.75,25.03,0.0795555555555555,0.5723333333333336
2022-07-20 00:45:00,27.35,26.78,26.55,26.75,24.72,0.0842222222222222,0.5557777777777781
2022-07-20 01:00:00,27.35,26.733333333333334,26.53333333333333,26.75,24.355,0.0791111111111111,0.6227777777777778
2022-07-20 01:15:00,27.35,26.75,26.5,26.766666666666666,24.7,0.0824444444444444,0.6518888888888889
2022-07-20 01:30:00,27.35,26.783333333333335,26.55,26.74285714285714,24.549999999999997,0.0803333333333333,0.5561111111111114
2022-07-20 01:45:00,27.35,26.775,26.45,26.74285714285714,24.4,0.0813333333333333,0.5593333333333336
2022-07-20 02:00:00,27.35,26.8,26.566666666666663,26.75,24.085,0.0835555555555555,0.6701111111111109
2022-07-20 02:15:00,27.35,26.85,26.549999999999997,26.75,24.24,0.0777777777777777,0.6053333333333337
2022-07-20 02:30:00,27.35,26.85,26.53333333333333,26.775,23.79,0.0824444444444444,0.555888888888889
2022-07-20 02:45:00,27.35,26.9,26.566666666666663,26.771428571428572,24.34,0.0792222222222222,0.5975555555555556
2022-07-20 03:00:00,27.35,26.766666666666666,26.516666666666666,26.76,23.935,0.0775555555555555,0.672444444444444
2022-07-20 03:15:00,27.35,26.85,26.55,26.74,23.96,0.0786666666666666,0.5586666666666668
2022-07-20 03:30:00,27.35,26.799999999999997,26.56,26.76,23.815,0.0753333333333333,0.5511111111111113
2022-07-20 03:45:00,27.35,26.816666666666663,26.5,26.75,23.71,0.0788888888888888,0.6399999999999999
